Table 2.4.5U. Personal Consumption Expenditures by Type of Product
Table 2.4.5U. Personal Consumption Expenditures by Type of Product
"Last Revised on: October 27, 2023 - Next Release Date November 30, 2023"
178,"                    Medical laboratories",39648,40215,36725,30300,34558,44025,41940,42935,44194,45260,46360,47478,48854,47999,47124,46809,45148,42175,43455,50979,52701,51197,49855,51747,52638,50473,49513,49280,49691,49324,49043,48500,47999,47579,47406,50959,50433,49424,49595,49438,49065,48728,48494,48519,47881
179,"                    Other professional medical services",248535,249037,223923,157211,206450,218590,224418,230360,242830,242824,243365,244810,245097,244737,245172,251038,255395,259321,260945,262955,265292,266729,266364,267767,270878,271516,272836,273254,273203,274921,273421,274326,275803,279304,282667,281948,287748,292543,296000,296367,301344,300438,304348,303172,306548
180,"                        Specialty outpatient care facilities and health and allied services",177120,177025,161858,109177,140370,145740,153288,160280,172038,170783,169576,169494,171169,172814,174031,176261,177824,180115,182019,184218,186373,187450,186848,187616,190328,191333,193363,193579,192705,193076,192222,192564,193794,196754,198863,197822,202084,206900,209798,211046,213707,213270,215437,214877,216804
181,"                        All other professional medical services",71416,72012,62065,48033,66080,72850,71131,70080,70793,72042,73788,75316,73928,71923,71141,74776,77571,79206,78926,78737,78919,79279,79515,80151,80549,80183,79473,79675,80498,81845,81199,81762,82009,82550,83804,84126,85664,85643,86202,85321,87637,87168,88911,88295,89744
182,"            Hospital and nursing home services",1358659,1355171,1162174,1020047,1170023,1264638,1297059,1303276,1308271,1338014,1360398,1355492,1356680,1359372,1373357,1395127,1411699,1419557,1422361,1430699,1440510,1442048,1449646,1461480,1459457,1456123,1458584,1448127,1448977,1466418,1490097,1508227,1510379,1527117,1540172,1554970,1557326,1562613,1575837,1587828,1593381,1597767,1607166,1610312,1620688
183,"                Hospitals (51)",1160760,1157676,964768,826777,990784,1085349,1116925,1122228,1125557,1152253,1172801,1169185,1172697,1175990,1189186,1207835,1222802,1228345,1231360,1240020,1249721,1248620,1255085,1265084,1262086,1256255,1257134,1245367,1245730,1262326,1281874,1297785,1299047,1314488,1326850,1337955,1337066,1339181,1349636,1360539,1365623,1370458,1376510,1378445,1388638
184,"                    Nonprofit hospitals' services to households",782556,778898,615430,537341,655509,720816,740217,746434,749846,771382,788009,786615,788935,790186,800156,813046,823595,827958,827866,834217,842377,841151,844099,849918,844300,836902,836065,825797,823171,833968,851499,867180,868061,881231,892645,901411,898833,899129,906201,913894,917795,921583,925653,926955,933809
185,"                    Proprietary hospitals",139873,139504,124836,96004,116994,132902,139713,137510,136559,139930,141954,141173,141193,140641,141756,146380,149910,151291,153200,154757,155614,153815,153966,154315,154158,154289,154922,154000,154652,157091,157056,156603,156668,158439,159404,160360,161685,162942,164836,165716,166075,166585,167320,167556,168795
186,"                    Government hospitals",238332,239274,224502,193431,218280,231631,236994,238285,239152,240940,242838,241397,242569,245163,247274,248409,249297,249096,250295,251046,251729,253654,257020,260851,263628,265064,266146,265570,267907,271267,273319,274001,274319,274819,274801,276184,276548,277110,278599,280929,281753,282289,283536,283935,286034
187,"                Nursing homes (52)",197899,197495,197407,193270,179239,179289,180134,181048,182714,185761,187597,186307,183984,183382,184171,187292,188898,191212,191001,190679,190789,193429,194560,196396,197371,199868,201450,202760,203247,204092,208223,210442,211331,212629,213322,217015,220260,223432,226201,227289,227758,227309,230656,231867,232050
188,"                    Nonprofit nursing homes' services to households",64705,64687,64888,62989,58450,60664,59361,58877,59469,60830,61663,60770,60045,59816,60189,61685,62494,63394,61433,60038,59421,60480,60883,61577,61108,61400,61659,61699,61396,61295,62505,63579,64132,63579,63157,63096,65203,66883,68193,67178,66329,65603,66569,66918,66971
189,"                    Proprietary and government nursing homes",133194,132808,132519,130281,120789,118624,120773,122171,123245,124931,125934,125537,123939,123567,123982,125607,126404,127818,129567,130642,131369,132949,133677,134819,136263,138468,139791,141061,141851,142798,145718,146864,147200,149050,150165,153918,155056,156549,158008,160110,161430,161706,164087,164948,165079
190,"        Transportation services",493651,491059,359178,264421,291775,321019,330486,337206,346351,355306,355012,358814,362098,356775,390735,419986,441997,468019,499558,509443,507159,512829,519015,527858,508955,524138,550335,555628,566295,574116,558819,573264,587173,590462,570226,586514,593491,598083,595039,595680,603065,594705,600810,601594,620787
191,"            Motor vehicle services",302670,302758,270909,242855,257087,265304,271006,275148,279630,278534,276237,277520,279512,273450,297938,304698,306932,317093,322379,326923,334822,332600,330365,330454,329572,332800,336418,332989,334544,341616,332782,339252,338896,337484,333150,337239,341451,348940,347291,345152,339523,336319,342629,347184,351083
192,"                Motor vehicle maintenance and repair (60)",188885,188900,177755,160217,170331,172697,177477,180471,182232,180599,179898,181619,182014,177211,196440,198702,197967,205345,211430,215801,223021,222338,221070,221202,223196,225402,225663,222422,223409,228456,222703,229704,229823,229180,226582,230622,233817,241370,238599,237752,232405,227307,234408,238821,242477
193,"                Other motor vehicle services (61)",113785,113858,93154,82638,86756,92606,93530,94677,97397,97935,96339,95901,97498,96239,101497,105996,108966,111749,110949,111122,111801,110262,109296,109252,106376,107398,110755,110567,111135,113160,110079,109548,109072,108304,106568,106617,107634,107570,108693,107400,107118,109013,108220,108363,108606
194,"                    Motor vehicle leasing",60006,59749,56980,56077,56512,56911,57085,57065,57525,57452,57292,57526,57230,57137,57068,56909,56796,56673,56538,56410,56274,56154,56039,55916,55995,55672,54743,54486,53235,53630,52924,52111,51375,50666,49950,49261,48610,47969,47342,46768,46202,45645,45116,44596,44084
195,"                        Auto leasing",30388,29962,28448,27619,27827,27902,27855,27707,27798,27573,27335,27206,27052,26817,26630,26423,26197,25978,25753,25520,25284,25013,24738,24459,24246,24013,23356,23028,22422,21874,21408,20899,20416,19957,19499,19055,18614,18183,17762,17402,17049,16704,16366,16035,15711
196,"                        Truck leasing",29618,29787,28532,28459,28685,29010,29230,29358,29727,29879,29957,30319,30178,30321,30438,30486,30599,30695,30785,30890,30989,31141,31301,31457,31749,31659,31388,31458,30813,31755,31515,31212,30959,30709,30451,30206,29995,29787,29581,29366,29152,28941,28750,28561,28373
197,"                    Motor vehicle rental",27936,28250,16410,12487,14428,18070,17989,17963,19738,19914,19354,18827,18744,18188,19112,25133,27951,31197,29271,29812,30368,29069,28405,28164,26248,26837,30242,30925,32219,33535,31131,30662,30233,29138,28433,27805,29134,29495,29848,29902,29953,31088,31114,31656,31839
198,"                    Parking fees and tolls",25842,25859,19764,14074,15816,17625,18456,19648,20134,20569,19693,19549,21524,20914,25317,23954,24219,23878,25140,24900,25160,25038,24851,25173,24132,24889,25769,25157,25681,25995,26024,26775,27464,28500,28184,29550,29890,30106,31502,30731,30964,32280,31990,32111,32683
199,"            Public transportation",190981,188301,88269,21565,34688,55715,59479,62059,66721,76772,78775,81294,82586,83325,92797,115288,135065,150925,177179,182520,172336,180229,188649,197404,179383,191338,213917,222639,231751,232501,226037,234013,248277,252978,237077,249275,252040,249144,247748,250528,263542,258386,258181,254410,269704
200,"                Ground transportation (63)",64377,65029,35104,12886,18331,24621,25471,26152,27537,30901,29925,29929,31455,29271,33750,34784,36991,39589,43606,48556,51010,49872,48838,49726,48238,52828,56653,54678,53752,52760,57332,58240,60884,61723,61877,63916,63358,64450,66459,64379,65586,66638,66497,66764,67755
201,"                    Railway transportation",1323,1301,506,61,102,184,216,236,302,264,236,231,262,275,328,432,559,755,911,884,853,942,1044,1022,677,819,963,1112,1144,1282,1220,1167,1283,1243,1313,1380,1314,1380,1317,1329,1358,1325,1300,1245,1206
202,"                    Road transportation",63055,63727,34598,12825,18230,24437,25255,25916,27235,30637,29689,29698,31193,28995,33422,34352,36432,38834,42695,47672,50156,48931,47794,48704,47561,52009,55690,53566,52608,51478,56112,57073,59601,60480,60564,62536,62044,63070,65142,63050,64229,65313,65197,65519,66549
203,"                        Intercity buses",1328,1370,664,536,1128,1070,799,609,509,677,697,725,780,718,851,826,862,889,909,941,950,991,1021,1067,917,881,887,953,1036,1032,1043,1050,1107,1073,1011,1032,1016,1005,1041,1011,1015,1057,1047,1051,1070
204,"                        Taxicabs and ride sharing services",16963,17590,7786,1587,3353,5637,6409,7291,8000,9346,8705,8559,8932,7906,9269,9162,9648,9938,11853,13559,14309,13746,13398,13653,13694,14850,15982,14641,14290,13497,14844,15824,17198,17415,16933,17598,17897,18092,18967,18150,18049,18689,18521,18591,18922
205,"                        Intracity mass transit",21302,21757,15279,6569,7335,8228,8576,8246,8567,8737,8835,8855,8893,8680,9394,10190,10712,12096,11922,13161,13982,14006,13648,13900,12640,14222,15104,15347,14520,15104,16741,15533,14686,15020,16378,16626,15583,16259,16151,15992,17311,16666,16987,17126,17295
206,"                        Other road transportation service",23461,23010,10870,4133,6414,9501,9470,9770,10159,11878,11453,11560,12589,11691,13909,14173,15211,15911,18011,20010,20916,20188,19728,20083,20311,22055,23717,22626,22762,21845,23484,24667,26610,26971,26242,27281,27547,27714,28982,27897,27854,28902,28642,28751,29263
207,"                Air transportation (64)",122314,119140,50330,6623,14260,28889,31822,33686,36953,43441,46277,48665,47865,50526,55184,76659,94267,107398,129528,129775,117028,125836,135358,143083,126343,133668,152305,163278,173459,175190,164085,171115,182734,186699,170710,180890,184146,180124,176720,181581,193388,187174,187109,183069,197368
208,"                Water transportation (65)",4290,4132,2834,2056,2097,2205,2186,2220,2231,2430,2574,2700,3265,3528,3863,3845,3807,3939,4044,4189,4298,4521,4453,4595,4802,4842,4959,4683,4540,4551,4619,4657,4659,4556,4490,4469,4536,4570,4568,4568,4567,4573,4575,4578,4581
209,"        Recreation services",615138,605877,475011,335383,356205,445209,446635,456837,474027,476043,469043,463470,491114,491938,522915,544115,556949,568398,594070,594790,611260,624478,631740,633979,620143,635469,646093,646751,651004,653403,655034,659237,661146,667320,677368,686389,701487,705747,700938,713068,700239,714651,719113,721950,721408
210,"            Membership clubs, sports centers, parks, theaters, and museums (82)",236978,228175,157112,71933,86181,109223,107109,112515,124506,123186,119928,120868,129225,131389,144425,159471,167467,173055,189457,197047,206051,217452,217463,222741,214379,224304,226247,225910,229566,228012,228775,231457,230107,235242,242732,248209,259635,263206,257682,269033,254007,261216,262373,265863,265000
211,"                Membership clubs and participant sports centers",60839,61179,45902,24308,29217,41361,41850,42145,45311,44852,42793,41917,46088,47190,51342,56326,57401,58431,61392,61095,62954,62245,60811,58909,59732,61585,62007,64058,63834,65446,66415,66195,67181,66879,66917,68350,69601,68135,64664,70796,68918,70442,71167,71840,72044
212,"                Amusement parks, campgrounds, and related recreational services",76400,72789,55925,28713,33308,35022,37123,40195,43961,42760,41305,41212,44986,46002,50066,55037,57352,58640,62606,63079,64993,68136,70217,72169,71247,72274,72341,75212,73951,74506,73479,72308,72351,77394,80852,82746,85354,84481,81656,84901,80244,80696,80609,79680,80779
213,"                Admissions to specified spectator amusements",86985,81679,45361,15536,17343,24295,20401,21761,25544,25153,25097,27001,27767,28173,33114,37210,40973,43900,53263,60767,65890,74057,72982,77780,70979,79005,80630,74382,78833,74537,75276,79280,76842,76435,79742,81450,89239,95069,95908,98294,89662,95066,95249,98935,96703
214,"                    Motion picture theaters",14807,14529,4105,21,135,226,232,699,1874,1070,961,921,1205,1444,2091,2924,3341,4225,5209,6752,7539,9726,7360,12568,7205,9288,10130,8359,11872,9728,9639,7490,6750,7260,8861,9262,10760,12429,11169,15173,11608,11500,12555,14014,10737
215,"                    Live entertainment, excluding sports",39112,36304,20832,9554,10253,16601,12151,12546,14019,13989,13846,14833,15237,15691,18165,19068,20097,20974,26843,31169,34086,33902,33947,33435,31386,34836,36029,36370,36568,35304,36704,41886,40995,40638,41602,42278,46335,48509,49407,47258,43407,47073,45735,47240,47456
216,"                    Spectator sports",33066,30847,20423,5961,6955,7468,8018,8516,9651,10093,10290,11247,11325,11038,12859,15218,17534,18702,21211,22845,24265,30429,31675,31777,32389,34881,34471,29653,30393,29504,28934,29904,29097,28536,29279,29910,32144,34131,35332,35863,34646,36493,36958,37681,38509
217,"                Museums and libraries",12753,12527,9925,3375,6313,8545,7734,8414,9691,10421,10733,10738,10384,10023,9902,10897,11741,12084,12196,12107,12213,13014,13453,13882,12420,11440,11270,12259,12948,13523,13605,13675,13733,14535,15222,15664,15441,15520,15454,15042,15183,15012,15348,15409,15475
218,"            Audio-video, photographic, and information processing equipment services (parts of 77 and 93)",147809,146126,143721,143334,141793,142868,142881,145089,146738,146448,147567,146326,146365,146851,147990,150488,153118,156856,158419,158724,161312,160168,162233,162552,162629,161817,163351,162726,163937,165381,164679,162923,162108,161512,160389,160255,160715,162587,162982,163785,164613,168191,166608,167199,166170
219,"                Cable, satellite, and other live television services",93016,90774,89932,90701,88955,88512,88048,89129,89723,89346,90444,89686,89268,88961,89243,89906,90789,92415,92288,91622,93347,90872,91269,90650,91954,92043,92639,91529,91877,92885,91591,90639,89847,90000,88539,88312,87874,88499,88172,87438,87049,87944,86541,87081,87017
220,"                Photo processing",1437,1442,1169,909,1047,1220,1289,1287,1282,1278,1269,1255,1222,1218,1217,1220,1195,1211,1226,1241,1219,1237,1242,1256,1264,1320,1360,1373,1371,1386,1394,1424,1513,1538,1543,1553,1555,1567,1569,1532,1594,1597,1619,1627,1647
221,"                Photo studios",8024,8045,6125,5013,5194,5521,5605,5600,5594,5595,5594,5590,5531,5376,5575,6042,6605,6767,6898,7270,7518,7731,7772,7744,7724,7601,7548,7381,7109,7042,6791,6707,6601,6446,6577,6689,7251,7692,8078,8341,8664,8775,8786,8918,9355
222,"                Repair and rental of audio-visual, photographic, and information processing equipment",8145,8081,8152,8181,8188,8206,8230,8263,8294,8336,8396,8470,8808,8738,8929,8824,8798,8954,9256,9488,9810,9421,9451,9279,9163,9094,9155,9064,9118,9146,9363,9412,9661,9321,8903,8738,9081,9488,9702,9886,10243,10408,10302,10416,10465
223,"                Video and audio streaming and rental",37188,37784,38344,38530,38409,39409,39710,40809,41846,41894,41865,41325,41536,42558,43026,44495,45731,47508,48751,49104,49418,50907,52498,53622,52525,51760,52650,53380,54462,54922,55540,54740,54486,54207,54827,54962,54954,55342,55460,56587,57064,59468,59360,59157,57686
224,"                    Video streaming and rental",28223,28785,29175,29399,29291,30050,30238,31024,31785,31823,31733,31204,31456,32373,32773,34046,35170,36750,38016,38312,38529,39948,41576,42619,41482,40810,41684,42346,43551,43915,44446,43513,42985,42378,42865,42896,42840,43415,43300,44006,44348,46472,46355,45754,44255
225,"                    Audio streaming and radio services (including satellite radio)",8965,8999,9168,9131,9118,9359,9472,9786,10061,10070,10132,10122,10079,10185,10254,10449,10561,10758,10735,10792,10889,10959,10923,11003,11043,10950,10965,11034,10912,11007,11094,11228,11501,11829,11961,12066,12114,11927,12160,12581,12716,12996,13005,13403,13431
226,"            Gambling (91)",154666,156409,110768,63334,70353,134487,134556,135437,137874,141399,136131,129560,146838,143899,160466,163046,161968,162463,168476,160805,164640,166830,170954,167310,161849,166531,172893,171606,169604,170561,170607,171505,173505,176199,179525,182069,183038,180822,180777,179711,180110,182898,187646,185924,186219
227,"                Casino gambling",121946,123517,78313,33998,39968,104084,103396,103050,104660,108052,102696,95825,112272,108837,124576,126791,125704,125971,131463,123528,126451,128312,132234,128313,122571,126894,132681,131427,129652,130915,131488,132632,134348,136511,139942,141507,142214,138818,138852,137313,137537,139155,139490,137934,138174
228,"                Lotteries",28509,28714,28892,28053,28419,28302,28293,28985,29224,29649,30126,30629,30899,31185,31547,31948,32299,32727,33005,33205,33439,33811,34114,34356,34609,34920,35390,35499,35367,35061,34449,34137,34341,34809,34717,35648,35953,37049,37004,37422,37567,38663,42991,42787,42776
229,"                Pari-mutuel net receipts",4210,4179,3563,1283,1966,2101,2867,3401,3990,3698,3309,3106,3667,3877,4344,4308,3966,3764,4008,4073,4751,4707,4606,4641,4669,4716,4821,4680,4585,4585,4670,4736,4815,4879,4866,4915,4870,4956,4921,4976,5005,5080,5165,5203,5270
230,"            Other recreational services (81, 94, and part of 92)",75685,75167,63410,56782,57877,58632,62089,63796,64909,65010,65416,66717,68686,69799,70034,71111,74396,76024,77718,78214,79257,80028,81090,81377,81287,82818,83602,86509,87897,89450,90973,93351,95426,94367,94722,95855,98099,99132,99497,100539,101509,102347,102486,102964,104018
231,"                Veterinary and other services for pets",49295,49570,49767,48310,48269,48330,50523,51369,52139,52745,53395,54872,56191,56703,56874,57241,58423,59230,59803,59742,60305,61177,62215,62624,62903,63679,64246,64888,64602,65117,65727,67299,68352,68840,69792,70859,72381,72941,73823,74341,75209,75406,75523,75822,76106
232,"                Package tours",20413,19645,7786,2666,3816,4415,5564,6368,6695,6118,5792,5516,6058,6502,6601,7185,9143,9928,11024,11398,11886,11665,11665,11634,11101,11827,12096,14326,15979,16939,17840,18630,19755,18135,17510,17505,17992,18412,18048,18394,18659,19263,19229,19276,20007
233,"                Maintenance and repair of recreational vehicles and sports equipment",5976,5951,5857,5806,5793,5886,6001,6060,6075,6147,6230,6329,6436,6594,6559,6684,6829,6867,6891,7074,7065,7186,7210,7119,7283,7311,7260,7295,7316,7394,7406,7422,7318,7392,7420,7492,7727,7779,7626,7805,7642,7677,7734,7865,7905
234,"        Food services and accommodations",1050398,1048141,756332,497149,632475,777291,815123,863480,885325,882680,853465,825030,885107,865298,970041,1010083,1035736,1077206,1110393,1109411,1124056,1130621,1150814,1153426,1111861,1159794,1190957,1223446,1231152,1241244,1243083,1266740,1281950,1301901,1300101,1293816,1344762,1325301,1330502,1333299,1350729,1357132,1367744,1366686,1384383
235,"            Food services",872322,870338,659124,467994,593207,724556,751003,777937,798417,796071,771580,741139,796677,772238,868375,901420,922378,954938,973098,971719,977430,978522,993539,982806,959924,992561,1016821,1045883,1055914,1066320,1065789,1091270,1101395,1114346,1110953,1102589,1156535,1134211,1135707,1142179,1156291,1164678,1174296,1176499,1186942
236,"                Purchased meals and beverages (102)",845105,842987,632466,449019,572726,701989,727921,754519,774578,771927,747362,717302,772729,747797,843730,876538,897375,929518,947334,945595,950997,951694,966445,955323,932064,964365,988312,1017023,1026708,1036773,1035897,1061073,1070869,1083381,1079665,1071147,1124738,1102116,1103274,1109639,1123520,1131722,1141179,1143201,1153361
237,"                    Meals and nonalcoholic beverages",729279,727527,551588,396779,504058,613719,635522,657967,675267,673016,652135,627319,674518,651734,733895,761827,778887,805599,820306,818860,823736,824354,837292,828049,808747,835381,855523,879548,887804,896759,895970,918058,926839,937149,933645,925686,972059,952883,953552,959173,970715,977911,985933,987302,996004
238,"                        Meals at schools",26728,27004,20681,11811,10556,10201,10868,12156,12206,12256,12208,12261,12240,12108,11980,12008,12095,12112,12188,18016,18586,18886,18907,18804,18732,18812,18956,19135,19257,19618,19738,23120,27314,27613,27748,27794,27770,27850,28001,28019,28123,28175,28219,28444,28542
239,"                            Elementary and secondary school lunches",9441,9565,6190,4513,3240,1586,1592,1625,1635,1638,1538,1540,1469,1291,1120,1113,1126,1043,1050,871,815,829,782,719,753,773,823,864,910,1185,1253,4678,8905,9230,9383,9437,9451,9428,9445,9437,9465,9470,9483,9670,9699
240,"                            Higher education school lunches",17287,17439,14491,7298,7316,8615,9276,10531,10571,10617,10671,10721,10770,10818,10860,10895,10969,11069,11139,17145,17771,18057,18124,18085,17979,18038,18133,18271,18347,18434,18485,18443,18408,18383,18365,18357,18319,18422,18556,18581,18658,18705,18736,18774,18844
241,"                        Other purchased meals",702551,700523,530907,384968,493502,603519,624654,645811,663061,660760,639927,615059,662279,639626,721915,749820,766792,793487,808118,800844,805149,805468,818385,809245,790015,816570,836567,860414,868547,877140,876232,894937,899526,909536,905897,897892,944289,925032,925551,931154,942592,949735,957714,958858,967462
242,"                            Meals at limited service eating places",369472,365548,295556,250275,312529,352530,359918,369779,374894,374718,370365,370712,392570,363881,401925,408583,408804,416013,420017,423761,424676,423550,436287,432239,434519,433819,440775,449135,457906,464088,462351,472039,473089,479265,476777,471739,503000,491770,492433,498662,502885,504725,509567,509194,513955
243,"                            Meals at other eating places",325918,327765,231629,134241,179619,247685,261442,272296,284068,281925,265900,241178,265822,271286,314627,335598,351646,370650,380877,370027,373435,374936,375232,370356,349210,375860,388730,404183,403622,406005,406871,415738,419236,422707,421545,418632,433524,425543,425490,424836,432089,437661,440722,442046,445818
244,"                            Meals at drinking places",7161,7210,3721,452,1354,3303,3295,3737,4099,4117,3662,3169,3886,4459,5364,5639,6343,6824,7223,7056,7038,6982,6866,6651,6285,6891,7062,7096,7018,7047,7010,7160,7201,7564,7575,7520,7766,7719,7628,7657,7618,7349,7425,7618,7689
245,"                    Alcohol in purchased meals",115826,115459,80878,52240,68668,88270,92399,96552,99311,98911,95227,89983,98210,96063,109835,114710,118488,123919,127027,126734,127261,127341,129153,127274,123318,128984,132789,137474,138904,140014,139927,143016,144030,146232,146019,145461,152679,149234,149721,150466,152806,153811,155246,155899,157357
246,"                Food furnished to employees (including military) (103)",27217,27352,26658,18975,20482,22567,23082,23418,23839,24144,24218,23837,23949,24441,24645,24883,25004,25421,25764,26124,26433,26827,27094,27483,27860,28195,28509,28861,29206,29546,29891,30197,30526,30965,31288,31442,31797,32095,32433,32540,32771,32956,33117,33298,33581
247,"                    Food supplied to civilians",25153,25277,24573,16859,18347,20404,20934,21284,21722,22042,22131,21777,21895,22405,22627,22879,23021,23433,23788,24158,24478,24864,25129,25511,25869,26195,26515,26872,27212,27532,27870,28160,28486,28914,29239,29400,29751,30043,30374,30481,30705,30883,31060,31239,31518
248,"                    Food supplied to military",2064,2075,2085,2115,2135,2163,2148,2134,2116,2102,2087,2060,2054,2036,2018,2004,1983,1987,1977,1966,1955,1963,1965,1972,1991,2000,1994,1989,1994,2014,2021,2036,2039,2051,2050,2042,2046,2052,2059,2058,2066,2073,2057,2060,2064
249,"            Accommodations (104)",178076,177803,97207,29156,39268,52734,64121,85544,86908,86609,81885,83891,88430,93060,101666,108663,113358,122267,137295,137692,146626,152100,157274,170621,151936,167233,174136,177563,175238,174925,177294,175470,180555,187555,189148,191227,188228,191090,194795,191120,194438,192453,193449,190187,197441
250,"                Hotels and motels",138746,138399,65619,23216,33311,46762,58126,65539,66794,66402,61596,63513,66930,70367,78905,85858,90537,99453,114502,106345,107010,112766,118321,132109,111671,125918,132522,136401,134490,134498,136934,135485,140808,147936,149551,151595,148805,151608,155247,151495,154753,152703,153351,149706,156840
251,"                Housing at schools",39330,39403,31589,5940,5957,5972,5995,20005,20114,20207,20290,20378,21500,22693,22761,22804,22820,22814,22792,31348,39616,39333,38953,38512,40265,41315,41614,41162,40749,40427,40360,39985,39747,39619,39597,39632,39422,39482,39548,39626,39684,39750,40097,40481,40601
252,"        Financial services and insurance",1146204,1146270,1155848,1117222,1109276,1134174,1142202,1151739,1157742,1164947,1171117,1189876,1189782,1198077,1219873,1213563,1219896,1223175,1231992,1231235,1229641,1235949,1245001,1250758,1246232,1241285,1241836,1239967,1238421,1240347,1241536,1262837,1258553,1257421,1277562,1284085,1294142,1301977,1297938,1310562,1304858,1334671,1367449,1372224,1366499
253,"            Financial services",729099,727696,735746,710960,700914,707139,713601,721514,725815,730676,734242,750006,750599,757392,777628,771317,776245,778777,785850,784716,784222,790922,800270,806098,803417,798699,800041,797714,795921,796171,795376,816153,811156,809275,828688,832148,838307,844708,838909,849081,840626,864546,895566,898840,891498
254,"                Financial services furnished without payment (107)",359800,357276,351131,354026,356716,359895,356475,354095,351374,353517,356015,358793,360808,358947,358912,360534,362062,362356,364730,363895,361254,360218,361885,365558,364221,365342,367595,372011,373975,377131,389492,400146,405611,411265,419464,428295,423289,422886,430194,422596,420604,423375,431658,437944,442168
255,"                    Commercial banks",159462,156605,153722,156447,157767,157882,153450,150039,147695,150502,153160,155757,155616,155387,155236,156313,157164,157805,160152,160750,158529,158782,160831,164783,164779,167498,173419,179659,185070,189688,202176,212245,219922,226845,233905,241071,234251,233533,238937,229735,225662,226732,232944,237132,239292
256,"                    Other depository institutions and regulated investment companies",140095,140330,136892,137001,138288,141104,141639,142260,141800,140677,140007,140212,141381,139563,139262,139546,139743,138950,138996,137406,136794,135794,135603,135352,133719,132344,128950,127369,123666,122095,121657,122016,119319,118193,118868,120213,121526,121296,122887,124182,125588,126776,128608,130012,131436
257,"                    Pension funds",60244,60340,60517,60577,60662,60908,61386,61796,61878,62338,62848,62824,63812,63997,64414,64676,65156,65601,65581,65740,65932,65642,65450,65423,65722,65499,65226,64984,65239,65348,65658,65885,66369,66227,66691,67011,67512,68058,68370,68678,69354,69866,70107,70799,71440
258,"                Financial service charges, fees, and commissions (108)",369298,370421,384616,356934,344198,347244,357126,367419,374441,377159,378227,391213,389790,398444,418717,410783,414183,416421,421121,420821,422968,430704,438385,440540,439196,433357,432446,425703,421946,419040,405884,416006,405545,398010,409224,403853,415018,421821,408715,426484,420023,441171,463908,460896,449331
259,"                    Financial service charges and fees",126635,126266,120817,108361,102731,104093,112453,118986,123462,122255,114391,126306,113891,119244,134420,128260,127504,128293,130058,130348,130506,131058,130949,131668,132689,132809,131996,132918,131295,129857,128609,127978,126659,125144,125440,126318,127853,128415,128973,127156,125959,127009,127071,126165,130284
260,"                    Securities commissions",29285,30798,50920,34247,25490,26069,26881,30416,32254,30308,33336,31663,36170,35131,36103,34552,35493,33355,34954,33634,33822,35664,39885,38473,40666,36385,36366,33827,34440,31758,30881,29574,30236,30586,29080,29633,27092,29427,31461,28322,29661,30645,32453,33117,30660
261,"                        Direct commissions",13605,14470,19243,13105,9604,9497,10546,11959,13813,12454,13487,12797,15441,14137,14160,13208,13404,12298,12664,11954,12762,13825,16965,16489,17498,15223,14681,14550,15111,12702,11744,11014,11233,12561,11938,12094,10750,11833,12551,11225,13123,12140,13970,14905,13099
262,"                            Exchange-listed equities",4184,4520,6280,5314,4302,4684,4429,5040,5171,5035,5930,4997,7125,6711,6375,5441,5822,5124,5583,5163,5384,5189,5970,6240,6875,6478,6451,6131,6005,5661,5990,5525,5546,6041,5641,6116,5653,6325,7182,6242,7276,5526,7273,8529,7125
263,"                            Other direct commissions",9421,9950,12963,7791,5302,4813,6117,6919,8642,7419,7556,7800,8316,7425,7785,7767,7582,7175,7082,6791,7378,8636,10995,10249,10623,8745,8230,8420,9106,7041,5754,5489,5687,6520,6296,5978,5097,5508,5369,4983,5847,6614,6697,6376,5974
264,"                        Indirect commissions",6460,7433,19248,11653,7328,8137,7917,8586,8699,8245,9143,9351,10504,10251,11095,10363,10680,10036,10874,10311,10172,11033,11720,10978,12035,10679,11533,9618,9064,9617,10017,9481,9417,8891,8423,8411,7582,7888,9850,8153,8279,8670,8516,8888,7790
265,"                            Over-the-counter equity securities",687,887,1519,1441,1495,1724,1974,2096,2536,2170,2267,2468,2863,2700,2907,2891,2868,2813,2941,2796,2825,2906,3411,3071,3210,2612,2384,2322,2497,2027,1841,1807,1760,1754,1597,1524,1391,1581,1582,1468,1723,1949,1974,1879,1760
266,"                            Other imputed commissions",5772,6547,17729,10212,5833,6413,5944,6490,6163,6075,6876,6883,7641,7551,8189,7472,7811,7223,7932,7514,7347,8127,8309,7907,8825,8068,9149,7297,6567,7590,8176,7674,7657,7136,6827,6887,6191,6307,8268,6684,6556,6721,6543,7009,6030
267,"                        Mutual fund sales charges",9221,8895,12429,9488,8558,8435,8418,9871,9742,9610,10706,9514,10225,10744,10848,10982,11409,11021,11416,11369,10888,10806,11201,11007,11133,10483,10152,9658,10265,9439,9121,9079,9586,9134,8718,9128,8761,9705,9060,8945,8259,9834,9966,9324,9770
268,"                    Portfolio management and investment advice services",196167,196166,195692,197025,198616,199714,200158,200217,200857,206516,212290,214982,221016,225076,229093,228675,231728,235142,236496,237213,238950,244396,247933,250599,246330,244798,244708,239611,236972,238207,227821,240329,230742,224202,236513,229654,241798,245689,229982,252315,245437,264418,285286,282514,269289
