"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars"
"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars"
"Last Revised on: October 27, 2023 - Next Release Date November 30, 2023"
178,"                    Medical laboratories",40711,41272,37710,30970,35148,44914,42765,43802,45086,46176,47299,48415,49841,48968,48275,47902,46203,43160,44449,52152,53867,52328,50969,52914,53864,51660,50667,50473,50869,50494,50387,49828,49312,48892,48780,52430,51468,50472,50629,50471,50068,49734,49503,49491,48844
179,"                    Other professional medical services",244417,244804,220101,154285,202328,213610,219066,224865,235872,235867,236528,238047,234630,234744,234782,240227,243866,247653,249145,251064,252470,253838,253490,253151,249922,248405,250215,251265,249548,250770,250139,250781,252117,255205,259384,261120,266525,270050,272046,271804,273119,273995,275858,276962,279807
180,"                        Specialty outpatient care facilities and health and allied services",174183,174014,159093,107144,137566,142418,149630,156455,167106,165887,164811,164810,163858,165756,166654,168669,169795,172009,173786,175886,177364,178389,177816,177373,175602,175045,177329,178000,176018,176113,175852,176034,177149,179776,182481,183206,187177,190990,192818,193552,193688,194497,195268,196298,197889
181,"                        All other professional medical services",70234,70790,61007,47140,64762,71192,69436,68410,68766,69979,71717,73237,70773,68988,68128,71558,74071,75644,75359,75178,75106,75449,75674,75778,74320,73360,72886,73266,73530,74657,74287,74747,74968,75429,76903,77913,79348,79061,79228,78251,79430,79498,80590,80664,81918
182,"            Hospital and nursing home services",1276522,1270143,1086974,948712,1082485,1166393,1192183,1192060,1195609,1220640,1238610,1232775,1230539,1222741,1232881,1252637,1266434,1275388,1274690,1280638,1286847,1289559,1292936,1300051,1287478,1283383,1283497,1275238,1272738,1276951,1292394,1305735,1306415,1318619,1329262,1338612,1337664,1339217,1344757,1347244,1350040,1351543,1353535,1357388,1362489
183,"                Hospitals (51)",1095785,1090517,907349,773144,921900,1006617,1032145,1031474,1033520,1056240,1072724,1068231,1068123,1061336,1071058,1087173,1099705,1107365,1106960,1113488,1119911,1119922,1123040,1128793,1115509,1109111,1108361,1099812,1096894,1100878,1115600,1128008,1128511,1140656,1151674,1158361,1156377,1156723,1161073,1162688,1165005,1166884,1168843,1171981,1176654
184,"                    Nonprofit hospitals' services to households",738752,733714,578803,502485,609936,668529,684032,686071,688531,707107,720768,718695,718583,713147,720673,731823,740686,746413,744229,749093,754878,754452,755293,758354,746244,738877,737123,729280,724821,727307,741050,753735,754104,764695,774796,780415,777367,776627,779593,780995,782967,784688,786005,788116,791258
185,"                    Proprietary hospitals",132037,131404,117400,89772,108855,123255,129102,126383,125387,128264,129834,128977,128596,126923,127668,131750,134812,136383,137716,138959,139443,137954,137761,137683,136248,136210,136581,135994,136168,136992,136677,136110,136094,137479,138352,138828,139828,140735,141799,141610,141670,141832,142070,142452,143020
186,"                    Government hospitals",224997,225400,211147,180889,203111,214835,219012,219021,219603,220870,222123,220560,220945,221267,222717,223600,224207,224569,225015,225435,225588,227516,229986,232755,233017,234024,234657,234538,235905,236579,237874,238163,238314,238483,238527,239119,239183,239362,239682,240083,240369,240364,240768,241414,242377
187,"                Nursing homes (52)",181006,179911,178968,174305,160569,160221,160582,161092,162554,164909,166428,165091,163001,161976,162409,166033,167306,168594,168298,167741,167545,170197,170454,171803,172463,174728,175579,175844,176247,176481,177228,178187,178361,178471,178163,180777,181766,182925,184094,184942,185418,185070,185117,185823,186267
188,"                    Nonprofit nursing homes' services to households",59180,58926,58825,56806,52360,54211,52916,52385,52906,54000,54703,53848,53195,52832,53075,54682,55349,55893,54129,52813,52180,53213,53337,53864,53394,53675,53738,53506,53238,53000,53199,53831,54124,53363,52746,52558,53806,54755,55497,54660,53996,53410,53424,53627,53756
189,"                    Proprietary and government nursing homes",121826,120985,120143,117499,108209,106010,107666,108707,109648,110909,111725,111244,109806,109144,109334,111352,111957,112701,114169,114927,115365,116983,117116,117939,119068,121052,121840,122337,123008,123480,124029,124354,124236,125107,125416,128218,127959,128169,128596,130281,131421,131659,131693,132195,132511
190,"        Transportation services",469637,468199,348296,261346,287290,313323,325621,333812,338415,345799,342506,348585,352897,346456,373428,394158,413306,430631,452934,466070,474226,476426,470130,470918,461346,469205,470969,466225,473805,472174,463463,472199,475672,473515,459652,464557,465541,466227,460866,466026,471638,466872,466938,470683,477120
191,"            Motor vehicle services",286112,285194,256247,232188,246160,251990,256829,259076,263317,260794,254277,256423,259407,252532,271714,273708,273455,278819,283790,288026,295374,289732,286254,286806,284419,283557,284501,278007,280585,279376,271484,272658,266414,264521,260058,260483,260198,264862,262526,260845,256862,252087,254894,255304,257824
192,"                Motor vehicle maintenance and repair (60)",176765,175546,164151,147836,156552,158643,163120,164804,166065,164379,163012,164603,164551,159712,175336,177064,176977,182965,186715,189105,195467,192082,190997,191340,192614,191180,192061,188308,188280,188682,181994,184567,181273,179495,175214,176508,176633,181952,179240,177642,172594,166600,170046,171372,173628
193,"                Other motor vehicle services (61)",109493,109831,91896,84186,89406,93300,93537,94073,97165,96310,90972,91496,94639,92635,95962,96222,96055,95479,96680,98508,99464,97228,94838,95055,91400,91978,92043,89335,91886,90320,89113,87732,84799,84676,84513,83620,83212,82512,82912,82818,83975,85365,84645,83672,83901
194,"                    Motor vehicle leasing",59792,59383,56958,55332,55857,56622,57088,57829,59876,59367,55859,56891,59168,59577,59051,57324,56786,55128,56660,56655,56100,55550,54311,54318,52212,52130,49451,46375,47028,43901,43051,41885,39082,38752,38957,37840,36986,35757,34116,33969,34102,33493,33136,32386,32063
195,"                        Auto leasing",30276,29775,28434,27249,27502,27757,27853,28075,28931,28490,26649,26903,27966,27959,27553,26613,26190,25267,25805,25628,25203,24740,23971,23756,22604,22481,21093,19595,19803,17902,17410,16793,15527,15260,15203,14633,14159,13550,12796,12636,12581,12253,12017,11642,11423
196,"                        Truck leasing",29517,29609,28526,28085,28357,28867,29237,29756,30948,30881,29213,29990,31206,31621,31502,30714,30599,29863,30857,31029,30899,30811,30340,30562,29607,29647,28355,26777,27221,25996,25637,25088,23551,23488,23749,23202,22823,22203,21317,21330,21518,21236,21116,20742,20636
197,"                    Motor vehicle rental",25442,26053,16543,15530,18806,19862,18920,17708,18707,17997,17012,16689,16352,14861,14688,17292,17595,18471,17746,19182,20110,18914,18206,18185,17494,17502,18834,19395,20603,21751,21471,20964,20256,19614,19330,18749,19068,19399,20400,21118,21870,23029,23116,23219,23343
198,"                    Parking fees and tolls",24364,24369,18466,13346,15055,17034,17661,18640,18779,19241,18464,18447,19864,19353,23409,22112,22140,21827,22781,22600,22820,22729,22400,22620,21695,22330,23123,22508,22935,22925,22915,23334,24130,25197,25142,26180,26286,26485,27599,26764,26988,27877,27403,27092,27575
199,"            Public transportation",184023,183741,90268,23542,36446,57875,65625,72114,72121,83050,86729,90725,91570,92071,99499,120120,141628,154582,173281,182674,182988,192096,188997,189187,181469,191309,192226,194158,199341,198897,198097,206093,216711,216501,206550,211360,212726,208310,205134,212541,223075,223291,220174,223879,228095
200,"                Ground transportation (63)",63627,64249,35158,12927,18639,25220,26125,27824,27775,31806,30402,30111,31493,28842,32993,33604,35637,37656,41580,46678,49982,49325,47786,48403,47295,51290,54498,52555,51673,50466,54693,55792,57944,58721,59115,60367,60164,61477,63587,61846,62751,62935,62083,62777,63091
201,"                    Railway transportation",1344,1328,537,65,109,199,234,253,322,278,240,229,259,271,322,422,540,723,886,861,847,949,1040,1017,682,819,960,1110,1148,1284,1220,1167,1260,1204,1288,1347,1281,1345,1294,1324,1334,1267,1236,1193,1156
202,"                    Road transportation",62285,62924,34617,12853,18519,25010,25881,27561,27446,31517,30152,29874,31227,28564,32663,33175,35090,36927,40691,45812,49129,48371,46744,47383,46602,50461,53529,51444,50526,49189,53473,54623,56682,57514,57826,59020,58881,60131,62290,60520,61415,61664,60843,61579,61928
203,"                        Intercity buses",1350,1398,704,570,1209,1160,867,652,542,713,710,720,769,706,835,808,832,851,883,916,942,998,1017,1062,924,880,885,951,1039,1033,1043,1050,1087,1040,991,1007,990,979,1023,1007,997,1010,995,1007,1026
204,"                        Taxicabs and ride sharing services",16474,17025,7521,1533,3293,5564,6337,7730,7792,9489,8851,8711,9076,7826,9066,8804,9311,9445,11176,12960,13943,13450,12977,13111,13185,14147,14990,13703,13318,12483,13678,14694,16022,16407,15909,16246,16711,17044,17841,16989,16979,17565,17123,17300,17276
205,"                        Intracity mass transit",20669,21038,14746,6340,7199,8113,8470,8735,8337,8862,8975,9005,9029,8584,9180,9783,10329,11485,11231,12568,13611,13691,13207,13335,12159,13536,14154,14351,13520,13957,15412,14410,13669,14137,15373,15335,14537,15302,15178,14956,16269,15649,15691,15921,15776
206,"                        Other road transportation service",23848,23480,11533,4397,6875,10292,10271,10476,10820,12513,11669,11496,12415,11507,13655,13854,14698,15230,17508,19481,20751,20347,19654,19989,20473,22034,23655,22581,22837,21875,23485,24667,26137,26138,25732,26628,26852,27003,28472,27796,27358,27636,27227,27548,28063
207,"                Air transportation (64)",115420,114867,52207,8037,15344,30180,37187,42082,42084,48760,54019,58423,56889,60181,62738,83755,104027,115053,129714,133581,129904,139716,138238,137617,130646,136547,134336,138408,144432,145092,140499,147269,155771,155024,145010,148611,150044,144641,139806,148336,157781,157933,155675,158646,162485
208,"                Water transportation (65)",4360,4216,3007,2188,2248,2389,2371,2380,2376,2560,2622,2685,3220,3472,3792,3758,3678,3770,3931,4078,4264,4556,4436,4574,4840,4837,4946,4674,4554,4557,4619,4657,4576,4415,4402,4362,4421,4453,4488,4551,4486,4373,4349,4386,4393
209,"        Recreation services",580582,573222,447943,316477,334148,418774,422276,429769,444245,444780,436673,431774,459718,458455,484959,501034,511606,519769,540824,539534,552686,559360,565958,566402,550478,560050,567201,567200,567885,566485,564728,568554,569632,571360,573995,578920,587603,586049,582199,590441,581358,590498,589885,591166,586981
210,"            Membership clubs, sports centers, parks, theaters, and museums (82)",221908,214766,146421,66926,78447,101186,103201,107810,118263,116344,111936,114177,124918,125896,136821,149011,156723,161899,175572,182372,190423,197557,199018,203660,195313,202925,205830,207325,210140,207273,205059,208328,207890,210979,213965,216542,225033,226042,222484,233736,221830,225722,223701,226896,223510
211,"                Membership clubs and participant sports centers",56200,56689,42178,22277,26127,38346,40729,40912,42863,42057,40009,39067,42984,43886,47671,52193,53412,54371,56885,56519,58256,57392,56018,53953,54382,55926,56093,57740,57258,58854,59502,59073,59706,58726,58666,59486,60291,58577,55817,61070,59271,60675,60797,61305,61584
212,"                Amusement parks, campgrounds, and related recreational services",71825,68587,52190,26796,30421,32534,35592,38328,41737,40255,38500,38885,43356,44065,47356,51444,53665,54758,57976,58292,59838,61757,64250,66120,64939,65408,65594,68370,67046,67274,65766,64778,64773,68586,70854,71718,73457,72190,70281,72955,68988,68860,68108,67582,67912
213,"                Admissions to specified spectator amusements",81797,77690,42649,14547,15957,22274,19325,20431,24221,23905,23091,25907,28618,28346,32484,35115,38549,41472,49545,56441,61134,66481,66520,71050,64911,71433,74321,70542,74743,69488,68246,72902,71692,71324,71712,72200,78562,82534,83876,87814,81400,84319,82608,85801,81660
214,"                    Motion picture theaters",14107,13745,3864,20,125,209,224,665,1789,1020,909,869,1135,1351,1935,2708,3113,3899,4726,6166,6889,8876,6666,11315,6433,8310,8962,7317,10390,8439,8238,6438,5836,6221,7472,7831,9021,10438,9277,12427,9531,9397,10250,11454,8809
215,"                    Live entertainment, excluding sports",37271,34354,19609,9086,9545,15344,11723,11931,13382,13340,13102,14006,14352,14687,16819,17661,18729,19364,24362,28473,31156,30951,30758,30110,28036,31179,31886,31846,32016,30636,31381,36017,35457,34833,35097,35762,38861,40751,41054,38718,35653,38477,37353,38626,38949
216,"                    Spectator sports",30424,29579,19167,5451,6282,6766,7373,7831,9046,9517,9058,11003,13260,12316,13703,14732,16729,18254,20435,21725,23038,26685,29165,29708,30712,32203,33804,31682,32496,30657,28652,30464,30525,30425,29037,28388,30396,30962,33341,36713,36838,36795,35203,35817,33982
217,"                Museums and libraries",12162,11862,9346,3210,5875,7896,7463,8005,9257,9943,10161,10143,9785,9385,9172,10097,10945,11159,11072,11062,11166,11884,12192,12505,11097,10241,9976,10736,11339,11737,11634,11760,11880,12461,12844,13252,12953,13040,12843,12326,12473,12272,12537,12602,12703
218,"            Audio-video, photographic, and information processing equipment services (parts of 77 and 93)",141304,139758,137127,136642,134998,135915,134816,136053,137212,136603,137724,135906,136086,136202,137037,138992,141300,143702,144941,144453,146016,144940,146876,147719,146474,144727,145580,143968,143667,144826,144657,143287,142617,141160,138658,138150,137486,137724,137287,137001,137858,140997,139147,138936,137605
219,"                Cable, satellite, and other live television services",87051,85167,84352,84757,82893,82629,81213,81667,81992,81297,82125,80931,80897,80342,80349,80714,81425,82055,81315,80444,81516,79336,79781,79560,79882,79634,80018,78516,77915,78639,77896,77277,76758,76329,74381,74578,73829,73033,71910,70913,70622,71294,69781,69844,69758
220,"                Photo processing",1544,1541,1242,966,1119,1299,1392,1416,1385,1338,1331,1394,1329,1276,1324,1330,1301,1321,1293,1292,1254,1281,1252,1277,1273,1326,1366,1362,1362,1373,1398,1424,1500,1526,1536,1554,1549,1560,1578,1541,1602,1603,1602,1614,1622
221,"                Photo studios",8346,8172,6221,5204,5383,5668,5732,5726,5719,5720,5726,5722,5658,5481,5614,6085,6644,6807,6947,7429,7663,7855,7880,7862,7790,7643,7414,7130,6795,6731,6570,6425,6283,6115,6146,6251,6441,6730,7138,7370,7637,7733,7816,7836,7873
222,"                Repair and rental of audio-visual, photographic, and information processing equipment",7991,7951,8009,8023,8027,8059,7996,7978,7983,8003,8075,8104,8465,8369,8534,8406,8374,8451,8674,8847,9124,8763,8806,8693,8528,8451,8523,8403,8389,8402,8635,8719,8959,8582,8159,8042,8306,8599,8735,8849,9176,9332,9227,9311,9338
223,"                Video and audio streaming and rental",36460,37047,37289,37566,37513,38259,38537,39336,40215,40342,40550,39854,39832,40848,41372,42685,43846,45418,47184,46986,46990,48398,49906,51137,49715,48317,48897,49227,49894,50361,50882,50149,49837,49288,49150,48418,48089,48594,48786,49248,49815,52116,51842,51442,50072
224,"                    Video streaming and rental",26505,26980,27124,27301,27162,27781,27953,28619,29363,29385,29484,28720,28601,29473,29882,31044,32068,33490,35103,34851,34800,36091,37483,38619,37244,35894,36406,36716,37380,37761,38229,37376,36829,36231,36030,35264,34940,35523,35597,35752,36231,38234,37951,37408,36135
225,"                    Audio streaming and radio services (including satellite radio)",9936,10039,10143,10249,10358,10469,10582,10698,10816,10934,11054,11176,11299,11415,11525,11629,11725,11815,11897,11972,12038,12095,12142,12177,12203,12236,12276,12277,12226,12297,12322,12533,12864,12970,13063,13169,13195,13045,13185,13550,13614,13815,13853,14070,14052
226,"            Gambling (91)",146358,147886,105185,60617,67393,128268,127696,127973,129968,133158,127938,121195,137036,133791,148476,149869,147895,147187,151958,144451,147272,147885,150350,146005,140384,143424,147421,145746,142732,141852,141938,142351,143419,144938,147372,149265,149287,146936,146821,145421,145563,147550,151128,148802,148451
227,"                Casino gambling",115395,116786,74367,32541,38289,99278,98129,97373,98659,101756,96517,89640,104779,101192,115268,116545,114782,114127,118574,110965,113111,113740,116297,111974,106315,109287,113134,111622,109110,108880,109393,110086,111053,112292,114879,116011,115991,112803,112772,111113,111156,112262,112344,110394,110150
228,"                Lotteries",26977,27149,27437,26852,27226,26996,26852,27389,27549,27922,28314,28652,28837,28995,29190,29366,29493,29651,29769,29828,29911,29972,30003,29982,30019,30075,30176,30150,29764,29160,28660,28335,28387,28634,28499,29225,29324,30106,30054,30282,30362,31191,34625,34244,34101
229,"                Pari-mutuel net receipts",3984,3951,3384,1228,1884,2004,2721,3214,3761,3483,3111,2906,3422,3605,4019,3960,3621,3411,3615,3659,4250,4173,4051,4050,4050,4062,4111,3975,3859,3814,3885,3931,3981,4014,3995,4029,3973,4028,3997,4027,4046,4098,4160,4165,4201
230,"            Other recreational services (81, 94, and part of 92)",70497,70220,59096,52820,53627,54188,57178,58494,59398,59151,59342,60567,61810,62584,62771,63439,65966,67278,68791,68862,69688,69811,70564,70140,69442,70245,69724,71561,72952,74042,74500,76045,77040,75754,75482,76425,77483,77160,77286,76545,77713,77984,77524,78264,78957
231,"                Veterinary and other services for pets",45438,45829,45891,44402,44201,44126,45858,46420,46999,47277,47752,49080,49634,49971,50085,50257,50981,51566,52142,51878,52285,52742,53386,52986,52812,53068,52318,52289,52305,52565,52395,53298,53408,53612,53968,54956,55557,54995,55371,54274,55250,55129,54818,55354,55584
232,"                Package tours",19192,18513,7267,2488,3485,4102,5335,6072,6357,5760,5399,5205,5839,6228,6244,6716,8556,9271,10209,10534,10944,10574,10674,10660,10118,10704,10969,13024,14488,15296,15969,16691,17687,16072,15346,15173,15485,15734,15535,15807,16043,16439,16248,16351,16822
233,"                Maintenance and repair of recreational vehicles and sports equipment",5819,5806,5800,5799,5805,5817,5837,5863,5896,5936,5982,6034,6093,6147,6196,6239,6278,6311,6338,6360,6376,6385,6388,6384,6374,6365,6357,6331,6363,6450,6473,6432,6413,6378,6401,6494,6662,6695,6603,6776,6707,6756,6797,6901,6935
234,"        Food services and accommodations",987360,978812,712018,470365,595871,728690,761035,803504,819877,817223,786828,758583,811500,792262,884037,913248,930981,957622,974092,970935,978418,976663,986219,980592,943374,976524,997293,1018389,1016068,1022083,1019978,1032820,1039434,1042530,1037595,1027586,1060368,1037307,1032824,1035153,1041768,1046250,1053067,1054035,1058769
235,"            Food services",814619,810988,613213,434477,548042,665634,687526,709834,724629,720311,696216,666384,713475,689945,773344,800058,814991,838081,848024,841306,841428,836141,843636,828297,803654,827391,845003,864078,865899,868245,862177,876305,878134,880182,873410,863453,899912,877958,874317,875380,881807,885017,890615,890118,894156
236,"                Purchased meals and beverages (102)",789076,785309,588299,416696,528859,644654,666150,688155,702615,698088,674013,644601,691619,667720,750941,777471,792416,815314,825083,818200,818189,812780,820146,804672,779885,803478,820989,839985,841711,843968,837756,851817,853488,855442,848525,838483,874785,852750,849029,850044,856394,859526,865038,864455,868372
237,"                    Meals and nonalcoholic beverages",678324,675143,510986,366622,463737,561381,578257,597042,608980,605064,584929,560402,599865,578066,648744,671160,682753,701339,708489,702487,702435,697100,703009,690354,669715,688728,703621,719165,720595,722287,716543,728480,729875,731467,725099,716464,747508,728043,724297,726007,731265,734202,738766,737736,741517
238,"                        Meals at schools",25005,25261,19288,11037,9851,9603,10206,11393,11421,11452,11487,11527,11571,11611,11645,11675,11700,11637,11653,17355,17882,18025,18033,17872,17696,17690,17709,17737,17717,17698,17682,20157,21680,21722,21771,21785,21631,21600,21585,21598,21607,21611,21607,21605,21604
239,"                            Elementary and secondary school lunches",8861,8983,5797,4227,3031,1582,1586,1591,1594,1598,1601,1603,1605,1606,1607,1607,1607,1483,1483,1482,1480,1479,1477,1475,1547,1622,1701,1783,1870,1960,2055,6431,8451,8443,8437,8434,8434,8434,8434,8434,8434,8434,8434,8434,8434
240,"                            Higher education school lunches",16224,16375,13572,6857,6861,8009,8588,9742,9754,9768,9784,9802,9823,9841,9855,9867,9877,9883,9887,15122,15582,15686,15674,15514,15317,15270,15241,15217,15160,15111,15069,14921,14828,14653,14575,14549,14440,14440,14440,14440,14440,14440,14440,14440,14440
241,"                        Other purchased meals",653317,649884,491703,355565,453809,551619,567873,585471,597349,593390,573223,548666,587996,566172,636635,658946,670461,689030,696117,685020,684496,679058,684946,672479,652065,671026,685856,701326,702778,704496,698806,708485,708407,709942,703515,694865,726061,706631,702902,704599,709846,712778,717343,716317,720098
242,"                            Meals at limited service eating places",343477,338939,273043,229617,285043,320068,324730,332171,333720,332435,327907,326502,343524,317304,348769,352858,351461,355671,355520,355949,354460,350862,357910,352369,351909,350412,356707,362452,367003,369393,364944,369929,368539,370571,366548,360706,381790,370548,369335,371910,373043,372839,375554,374096,376236
243,"                            Meals at other eating places",303137,304177,215038,125024,166946,228237,239922,249716,259837,257116,241686,218597,240334,244639,283042,301305,313893,328077,335143,323537,324594,322876,321685,314961,294939,315423,323916,333714,330624,329944,328807,333444,334785,334035,331660,328931,338777,330678,328252,327303,331527,334946,336742,337073,338680
244,"                            Meals at drinking places",6661,6691,3455,421,1258,3044,3024,3427,3750,3755,3329,2872,3514,4021,4826,5063,5662,6040,6356,6170,6118,6012,5887,5656,5309,5783,5884,5859,5749,5727,5665,5743,5751,5977,5959,5909,6068,5999,5885,5899,5845,5624,5673,5809,5841
245,"                    Alcohol in purchased meals",110828,110241,77218,49862,64905,83124,87812,91045,93590,92974,88998,84066,91669,89619,102224,106362,109785,114165,116864,115987,116032,116007,117503,114630,110427,115120,117760,121283,121585,122174,121742,123884,124166,124537,124027,122617,127898,125371,125451,124674,125787,125960,126926,127421,127520
246,"                Food furnished to employees (including military) (103)",25544,25684,24967,17829,19206,20980,21369,21665,21997,22213,22206,21795,21843,22234,22366,22536,22515,22698,22869,23042,23177,23305,23431,23577,23736,23869,23963,24037,24133,24221,24368,24431,24590,24684,24832,24921,25065,25158,25240,25289,25364,25442,25525,25613,25734
247,"                    Food supplied to civilians",23607,23736,23014,15841,17204,18969,19380,19691,20044,20279,20293,19912,19970,20382,20534,20721,20730,20924,21115,21308,21463,21599,21731,21885,22040,22175,22287,22380,22485,22570,22720,22783,22947,23048,23205,23303,23452,23550,23638,23689,23765,23841,23940,24029,24153
248,"                    Food supplied to military",1937,1948,1953,1987,2002,2011,1988,1974,1953,1934,1913,1883,1873,1852,1832,1815,1785,1774,1755,1734,1714,1705,1700,1691,1696,1693,1676,1657,1647,1651,1648,1647,1643,1635,1627,1618,1613,1608,1602,1600,1599,1601,1585,1584,1581
249,"            Accommodations (104)",173556,168693,98282,31746,42796,57629,69273,92039,93440,95385,88419,90854,96193,101744,109079,111122,113852,117330,124163,127974,135773,139513,141623,152063,139175,149081,152323,154309,150024,153912,158330,156743,162011,163142,165271,165393,160874,159986,159136,160472,160589,161917,163150,164777,165468
250,"                Hotels and motels",137012,131892,67951,26428,37809,53146,65294,73288,74735,76702,69349,71818,76185,80717,88382,90522,93326,96829,103612,99516,99647,103802,106351,117243,102802,111838,114872,117301,113473,117663,122345,121278,126806,128089,130311,130483,126247,125368,124532,125850,125966,127278,128500,130124,130813
251,"                Housing at schools",37076,37085,29669,5568,5573,5581,5593,18693,18715,18750,18797,18856,19857,20907,20930,20930,20905,20865,20816,28592,36134,35835,35463,35007,36569,37449,37643,37160,36733,36376,36095,35573,35328,35169,35063,35010,34747,34747,34747,34747,34747,34747,34747,34747,34747
252,"        Financial services and insurance",1049324,1049450,1053671,1039741,1032088,1047731,1044307,1049997,1051531,1055243,1065406,1065735,1059370,1059368,1058702,1051705,1048400,1046390,1049142,1044772,1040289,1047144,1044732,1045973,1033565,1033984,1032072,1028012,1025254,1025920,1032242,1038428,1029077,1027826,1035483,1035147,1035314,1038283,1038167,1043264,1042359,1060436,1068879,1065836,1058133
253,"            Financial services",659860,659208,662722,661191,651900,651378,646463,650812,650790,651857,660034,658185,650347,648655,647399,640097,637120,635499,638236,634016,629733,637160,635789,638208,630324,631244,629928,626870,624790,625323,631447,637635,628969,628366,635363,634713,637026,639035,638395,642653,641043,657546,664680,662115,654053
254,"                Financial services furnished without payment (107)",328126,328264,323963,325066,326813,329147,326571,324413,322090,319683,317233,316435,313117,308464,305105,303502,300887,297117,296217,292595,289218,286968,286202,285861,282446,280988,278685,279172,276252,274835,277306,280639,280956,281447,282909,285536,283890,282781,285354,283434,282890,283997,287327,289447,291248
255,"                    Commercial banks",144870,143594,141938,142698,142635,141783,138839,136130,133663,133401,132766,131781,129258,126989,125002,123844,122389,120656,120330,119226,117363,116234,116020,116728,116159,116488,117778,120005,121354,121847,125900,129491,132700,134289,136008,137864,135752,135457,136999,134429,133283,133582,135342,136666,137548
256,"                    Other depository institutions and regulated investment companies",127410,128518,125580,125631,127171,130114,130258,130581,130509,128129,126090,126102,125197,122719,121316,120876,119774,117837,117352,114964,113742,112917,112657,111833,109305,107758,104120,102263,97770,95876,93754,93052,89498,88104,87561,88080,88945,88093,88936,89897,90551,91200,92445,92917,93591
257,"                    Pension funds",55945,56269,56589,56890,57173,57455,57733,58003,58265,58518,58755,58973,59176,59336,59458,59535,59565,59548,59488,59378,59214,58998,58731,58411,58032,57684,57378,57108,56870,56666,56497,56361,56259,56188,56146,56135,56154,56171,56191,56382,56576,56773,56973,57175,57378
258,"                Financial service charges, fees, and commissions (108)",331895,331163,338848,336343,325201,322364,320105,326549,328781,332134,342706,341623,337074,339992,342021,336385,336009,338142,341817,341283,340453,350276,349768,352669,348333,350891,352068,348424,349560,351862,355732,358565,348626,347308,353298,349184,353927,357601,353577,360832,359713,376836,380505,374989,363836
259,"                    Financial service charges and fees",115425,114136,107959,96804,91846,93109,100586,106430,110637,113206,115523,117602,119427,120228,119976,118516,118048,118573,120104,120920,121011,120384,120283,120706,121642,121715,120947,119326,117870,116579,115458,114440,113524,112703,112564,113115,114354,115189,115630,114001,112928,112416,112471,112529,112587
260,"                    Securities commissions",31331,33104,44738,33669,28431,28622,27998,31812,33664,31586,34791,33648,37908,36199,36990,35948,37334,35300,35908,35266,35506,38948,41490,40425,43935,38463,37325,36254,34463,31934,31229,28804,29914,29398,26336,26643,24762,26258,27706,25018,25581,26817,28242,28889,26727
261,"                        Direct commissions",17273,18643,24858,16731,12368,11890,13240,15073,17484,15811,16684,16541,19032,16927,17037,15783,15965,14968,14860,14330,15044,16836,20045,19560,21051,18072,17714,17219,17846,14992,14572,13698,13952,15765,15115,14770,13646,14848,15917,14215,15661,14944,17061,18198,15994
262,"                            Exchange-listed equities",8245,9335,12587,10422,8560,8726,8195,9346,9699,9487,10498,9800,12477,11021,10575,8899,9466,8748,8745,8481,8526,8924,9467,10042,11462,10453,10799,9786,9538,8991,10572,9807,9825,10915,10377,10464,10440,11434,13258,11477,11981,9658,12499,14646,12236
263,"                            Other direct commissions",9707,10197,13464,8017,5456,4952,6328,7167,8928,7675,7817,8080,8614,7702,8075,8045,7843,7432,7339,7047,7646,8952,11393,10601,10997,9053,8522,8729,9441,7301,5973,5697,5901,6772,6542,6205,5287,5713,5559,5152,6058,6859,6946,6613,6196
264,"                        Indirect commissions",6214,7063,8456,5957,5232,5751,5733,6312,6319,5921,6859,7017,8306,7946,8380,8310,8926,8340,8811,8707,8796,10372,9828,9338,10506,8588,8240,8448,7990,8603,8436,8052,8413,7833,7097,7278,6748,6921,8023,7003,7342,7739,7678,8311,7264
265,"                            Over-the-counter equity securities",630,746,912,808,1051,1253,1275,1303,1351,1009,1231,1329,1673,1279,1290,1420,1399,1349,1213,1341,1454,1893,1737,1581,1672,1161,1352,1459,1453,1579,1525,1510,1523,1342,1143,1228,1146,1198,1227,1425,1448,1638,1640,1539,1405
266,"                            Other imputed commissions",5550,6268,7480,5132,4171,4471,4409,4949,4867,4951,5608,5602,6447,6674,7140,6815,7560,6967,7804,7384,7259,8253,7914,7639,8775,7574,6853,6917,6425,6904,6805,6447,6792,6403,5887,5973,5530,5646,6726,5512,5806,5993,5934,6693,5779
267,"                        Mutual fund sales charges",8509,8171,12819,12165,11545,11288,9363,10967,10824,10677,11882,10559,10973,11555,11667,11798,12244,11815,11915,11857,11346,11293,11608,11560,12288,11886,11487,10491,8799,8110,7972,6923,7318,6356,5134,5375,5046,5333,5046,4784,4299,5114,5098,4653,4875
268,"                    Portfolio management and investment advice services",168749,168294,170968,190162,186362,181829,172482,169824,167720,170167,175457,173611,164666,167760,169140,165909,164851,167587,169248,168397,167376,174214,171583,174299,167716,173708,176076,174880,178499,183598,189240,193686,184491,184240,191756,187080,192098,193972,188493,198862,198396,213775,215758,210725,202216
